Statistical profiling result from isolate-0x2c25004c000-v8.log, (5086 ticks, 69 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
      1  100.0%            LazyCompile: *processTimers internal/timers.js:464:25
      1    3.6%      LazyCompile: *Player.self.tick /home/john/Projects/Torn.Space/app.js:308:22
      1  100.0%        LazyCompile: *update /home/john/Projects/Torn.Space/app.js:3412:16
      1  100.0%          LazyCompile: ~listOnTimeout internal/timers.js:484:25
      1    3.6%      LazyCompile: *Base.self.tick /home/john/Projects/Torn.Space/app.js:2051:22
      1  100.0%        LazyCompile: *update /home/john/Projects/Torn.Space/app.js:3412:16
      1  100.0%          LazyCompile: ~listOnTimeout internal/timers.js:484:25
      1  100.0%            LazyCompile: *processTimers internal/timers.js:464:25
     16    6.3%    v8::internal::Runtime_ForInEnumerate(int, v8::internal::Object**, v8::internal::Isolate*)
      5   31.3%      LazyCompile: *Player.self.botPlay /home/john/Projects/Torn.Space/app.js:727:25
      5  100.0%        LazyCompile: *Player.self.move /home/john/Projects/Torn.Space/app.js:525:22
      3   60.0%          LazyCompile: ~Player.self.tick /home/john/Projects/Torn.Space/app.js:308:22
      2   66.7%            LazyCompile: ~update /home/john/Projects/Torn.Space/app.js:3412:16
      1   33.3%            LazyCompile: *update /home/john/Projects/Torn.Space/app.js:3412:16
      2   40.0%          LazyCompile: *Player.self.tick /home/john/Projects/Torn.Space/app.js:308:22
      2  100.0%            LazyCompile: *update /home/john/Projects/Torn.Space/app.js:3412:16
      4   25.0%      LazyCompile: *Base.self.move /home/john/Projects/Torn.Space/app.js:2076:22
      3   75.0%        LazyCompile: *Base.self.tick /home/john/Projects/Torn.Space/app.js:2051:22
      3  100.0%          LazyCompile: *update /home/john/Projects/Torn.Space/app.js:3412:16
      3  100.0%            LazyCompile: ~listOnTimeout internal/timers.js:484:25
      1   25.0%        LazyCompile: ~Base.self.tick /home/john/Projects/Torn.Space/app.js:2051:22
      1  100.0%          LazyCompile: *update /home/john/Projects/Torn.Space/app.js:3412:16
      1  100.0%            LazyCompile: ~listOnTimeout internal/timers.js:484:25
      3   18.8%      LazyCompile: *Bullet.self.move /home/john/Projects/Torn.Space/app.js:1695:22
      3  100.0%        LazyCompile: ~Bullet.self.tick /home/john/Projects/Torn.Space/app.js:1676:22
      2   66.7%          LazyCompile: *update /home/john/Projects/Torn.Space/app.js:3412:16
      2  100.0%            LazyCompile: ~listOnTimeout internal/timers.js:484:25
      1   33.3%          LazyCompile: ~update /home/john/Projects/Torn.Space/app.js:3412:16
      1  100.0%            LazyCompile: ~listOnTimeout internal/timers.js:484:25
      1    6.3%      LazyCompile: ~Player.self.botPlay /home/john/Projects/Torn.Space/app.js:727:25
      1  100.0%        LazyCompile: *Player.self.move /home/john/Projects/Torn.Space/app.js:525:22
      1  100.0%          LazyCompile: ~Player.self.tick /home/john/Projects/Torn.Space/app.js:308:22
      1  100.0%            LazyCompile: *update /home/john/Projects/Torn.Space/app.js:3412:16
      1    6.3%      LazyCompile: ~Base.self.move /home/john/Projects/Torn.Space/app.js:2076:22
      1  100.0%        LazyCompile: ~Base.self.tick /home/john/Projects/Torn.Space/app.js:2051:22
      1  100.0%          LazyCompile: ~update /home/john/Projects/Torn.Space/app.js:3412:16
      1  100.0%            LazyCompile: ~listOnTimeout internal/timers.js:484:25
      1    6.3%      LazyCompile: *update /home/john/Projects/Torn.Space/app.js:3412:16
      1  100.0%        LazyCompile: ~listOnTimeout internal/timers.js:484:25
      1    6.3%      LazyCompile: *hasBinary /home/john/Projects/Torn.Space/node_modules/has-binary2/index.js:30:20
      1  100.0%        LazyCompile: *hasBinary /home/john/Projects/Torn.Space/node_modules/has-binary2/index.js:30:20
      1  100.0%          LazyCompile: *hasBinary /home/john/Projects/Torn.Space/node_modules/has-binary2/index.js:30:20
      1  100.0%            LazyCompile: ~Socket.emit /home/john/Projects/Torn.Space/node_modules/socket.io/lib/socket.js:140:33
     14    5.5%    v8::internal::Runtime_CompileLazy(int, v8::internal::Object**, v8::internal::Isolate*)
      2   14.3%      LazyCompile: ~respond /home/john/Projects/Torn.Space/node_modules/engine.io/lib/transports/polling.js:318:20
      2  100.0%        LazyCompile: ~Polling.doWrite /home/john/Projects/Torn.Space/node_modules/engine.io/lib/transports/polling.js:276:38
      2  100.0%          LazyCompile: ~Polling.write /home/john/Projects/Torn.Space/node_modules/engine.io/lib/transports/polling.js:262:36
      2  100.0%            LazyCompile: ~<anonymous> /home/john/Projects/Torn.Space/node_modules/engine.io/lib/transports/polling.js:246:63
      1    7.1%      LazyCompile: ~update /home/john/Projects/Torn.Space/app.js:3412:16
      1  100.0%        LazyCompile: ~listOnTimeout internal/timers.js:484:25
      1  100.0%          LazyCompile: ~processTimers internal/timers.js:464:25
      1    7.1%      LazyCompile: ~listOnTimeout internal/timers.js:484:25
      1  100.0%        LazyCompile: *processTimers internal/timers.js:464:25
      1    7.1%      LazyCompile: ~forEachCode /home/john/Projects/Torn.Space/node_modules/http-errors/index.js:226:38
      1  100.0%        Builtin: ArrayForEach
      1  100.0%          LazyCompile: ~populateConstructorExports /home/john/Projects/Torn.Space/node_modules/http-errors/index.js:225:37
      1  100.0%            Eval: ~<anonymous> /home/john/Projects/Torn.Space/node_modules/http-errors/index.js:1:1
      1    7.1%      LazyCompile: ~emit events.js:143:44
      1  100.0%        LazyCompile: ~_handle.close net.js:612:24
      1    7.1%      LazyCompile: ~Socket.setTimeout net.js:412:39
      1  100.0%        LazyCompile: ~connectionListenerInternal _http_server.js:326:36
      1  100.0%          LazyCompile: ~defaultTriggerAsyncIdScope internal/async_hooks.js:278:36
      1  100.0%            LazyCompile: ~connectionListener _http_server.js:320:28
      1    7.1%      LazyCompile: ~Socket /home/john/Projects/Torn.Space/node_modules/socket.io/lib/socket.js:60:16
      1  100.0%        LazyCompile: ~Namespace.add /home/john/Projects/Torn.Space/node_modules/socket.io/lib/namespace.js:160:35
      1  100.0%          LazyCompile: ~Client.doConnect /home/john/Projects/Torn.Space/node_modules/socket.io/lib/client.js:88:38
      1  100.0%            LazyCompile: ~Client.connect /home/john/Projects/Torn.Space/node_modules/socket.io/lib/client.js:63:36
      1    7.1%      LazyCompile: ~Server.prepare /home/john/Projects/Torn.Space/node_modules/engine.io/lib/server.js:180:37
      1  100.0%        LazyCompile: ~Server.handleRequest /home/john/Projects/Torn.Space/node_modules/engine.io/lib/server.js:216:43
      1  100.0%          LazyCompile: ~<anonymous> /home/john/Projects/Torn.Space/node_modules/engine.io/lib/server.js:460:33
      1  100.0%            LazyCompile: ~<anonymous> /home/john/Projects/Torn.Space/node_modules/socket.io/lib/index.js:336:29
      1    7.1%      LazyCompile: ~Readable.read _stream_readable.js:382:35
      1  100.0%        LazyCompile: ~Socket net.js:233:16
      1  100.0%          LazyCompile: ~onconnection net.js:1475:22
      1    7.1%      LazyCompile: ~Player.self.testSectorChange /home/john/Projects/Torn.Space/app.js:609:34
      1  100.0%        LazyCompile: *Player.self.move /home/john/Projects/Torn.Space/app.js:525:22
      1  100.0%          LazyCompile: ~Player.self.tick /home/john/Projects/Torn.Space/app.js:308:22
      1  100.0%            LazyCompile: *update /home/john/Projects/Torn.Space/app.js:3412:16
      1    7.1%      LazyCompile: ~Module._load internal/modules/cjs/loader.js:572:24
      1  100.0%        LazyCompile: ~Module.runMain internal/modules/cjs/loader.js:867:26
      1  100.0%          Eval: ~<anonymous> internal/main/run_main_module.js:1:1
      1    7.1%      LazyCompile: ~Console.(anonymous function) internal/console/constructor.js:256:49
      1  100.0%        LazyCompile: ~Console.(anonymous function) internal/console/constructor.js:275:47
      1  100.0%          LazyCompile: ~log internal/console/constructor.js:286:6
      1  100.0%            /usr/bin/node
      1    7.1%      Eval: ~<anonymous> internal/bootstrap/node.js:1:1
     13    5.1%    v8::internal::Builtin_JsonStringify(int, v8::internal::Object**, v8::internal::Isolate*)
      9   69.2%      LazyCompile: ~tryStringify /home/john/Projects/Torn.Space/node_modules/socket.io-parser/index.js:182:22
      9  100.0%        LazyCompile: ~encodeAsString /home/john/Projects/Torn.Space/node_modules/socket.io-parser/index.js:147:24
      9  100.0%          LazyCompile: ~Encoder.encode /home/john/Projects/Torn.Space/node_modules/socket.io-parser/index.js:128:36
      9  100.0%            LazyCompile: ~Client.packet /home/john/Projects/Torn.Space/node_modules/socket.io/lib/client.js:162:35
      4   30.8%      LazyCompile: *tryStringify /home/john/Projects/Torn.Space/node_modules/socket.io-parser/index.js:182:22
      4  100.0%        LazyCompile: ~encodeAsString /home/john/Projects/Torn.Space/node_modules/socket.io-parser/index.js:147:24
      4  100.0%          LazyCompile: ~Encoder.encode /home/john/Projects/Torn.Space/node_modules/socket.io-parser/index.js:128:36
      4  100.0%            LazyCompile: ~Client.packet /home/john/Projects/Torn.Space/node_modules/socket.io/lib/client.js:162:35
      4    1.6%    LazyCompile: *Player.self.move /home/john/Projects/Torn.Space/app.js:525:22
      2   50.0%      LazyCompile: ~Player.self.tick /home/john/Projects/Torn.Space/app.js:308:22
      2  100.0%        LazyCompile: ~update /home/john/Projects/Torn.Space/app.js:3412:16
      2  100.0%          LazyCompile: ~listOnTimeout internal/timers.js:484:25
      2  100.0%            LazyCompile: ~processTimers internal/timers.js:464:25
      2   50.0%      LazyCompile: *Player.self.tick /home/john/Projects/Torn.Space/app.js:308:22
      2  100.0%        LazyCompile: *update /home/john/Projects/Torn.Space/app.js:3412:16
      2  100.0%          LazyCompile: ~listOnTimeout internal/timers.js:484:25

    224    4.4%  Builtin: LoadIC
     77   34.4%    LazyCompile: *Player.self.botPlay /home/john/Projects/Torn.Space/app.js:727:25
     74   96.1%      LazyCompile: *Player.self.move /home/john/Projects/Torn.Space/app.js:525:22
     52   70.3%        LazyCompile: *Player.self.tick /home/john/Projects/Torn.Space/app.js:308:22
     45   86.5%          LazyCompile: *update /home/john/Projects/Torn.Space/app.js:3412:16
     44   97.8%            LazyCompile: ~listOnTimeout internal/timers.js:484:25
      1    2.2%            LazyCompile: *listOnTimeout internal/timers.js:484:25
      7   13.5%          LazyCompile: ~update /home/john/Projects/Torn.Space/app.js:3412:16
      7  100.0%            LazyCompile: ~listOnTimeout internal/timers.js:484:25
     22   29.7%        LazyCompile: ~Player.self.tick /home/john/Projects/Torn.Space/app.js:308:22
     11   50.0%          LazyCompile: ~update /home/john/Projects/Torn.Space/app.js:3412:16
     11  100.0%            LazyCompile: ~listOnTimeout internal/timers.js:484:25
     11   50.0%          LazyCompile: *update /home/john/Projects/Torn.Space/app.js:3412:16
     11  100.0%            LazyCompile: ~listOnTimeout internal/timers.js:484:25
      3    3.9%      LazyCompile: ~Player.self.move /home/john/Projects/Torn.Space/app.js:525:22
      2   66.7%        LazyCompile: *Player.self.tick /home/john/Projects/Torn.Space/app.js:308:22
      2  100.0%          LazyCompile: *update /home/john/Projects/Torn.Space/app.js:3412:16
      2  100.0%            LazyCompile: ~listOnTimeout internal/timers.js:484:25
      1   33.3%        LazyCompile: ~Player.self.tick /home/john/Projects/Torn.Space/app.js:308:22
      1  100.0%          LazyCompile: ~update /home/john/Projects/Torn.Space/app.js:3412:16
      1  100.0%            LazyCompile: ~listOnTimeout internal/timers.js:484:25
     52   23.2%    LazyCompile: *Player.self.move /home/john/Projects/Torn.Space/app.js:525:22
     34   65.4%      LazyCompile: *Player.self.tick /home/john/Projects/Torn.Space/app.js:308:22
     31   91.2%        LazyCompile: *update /home/john/Projects/Torn.Space/app.js:3412:16
     31  100.0%          LazyCompile: ~listOnTimeout internal/timers.js:484:25
      2    6.5%            LazyCompile: *processTimers internal/timers.js:464:25
      3    8.8%        LazyCompile: ~update /home/john/Projects/Torn.Space/app.js:3412:16
      3  100.0%          LazyCompile: ~listOnTimeout internal/timers.js:484:25
      2   66.7%            LazyCompile: *processTimers internal/timers.js:464:25
     18   34.6%      LazyCompile: ~Player.self.tick /home/john/Projects/Torn.Space/app.js:308:22
     10   55.6%        LazyCompile: *update /home/john/Projects/Torn.Space/app.js:3412:16
     10  100.0%          LazyCompile: ~listOnTimeout internal/timers.js:484:25
      4   40.0%            LazyCompile: *processTimers internal/timers.js:464:25
      1   10.0%            LazyCompile: ~processTimers internal/timers.js:464:25
      8   44.4%        LazyCompile: ~update /home/john/Projects/Torn.Space/app.js:3412:16
      8  100.0%          LazyCompile: ~listOnTimeout internal/timers.js:484:25
      5   62.5%            LazyCompile: *processTimers internal/timers.js:464:25
      1   12.5%            LazyCompile: ~processTimers internal/timers.js:464:25
     31   13.8%    LazyCompile: *Player.self.tick /home/john/Projects/Torn.Space/app.js:308:22
     28   90.3%      LazyCompile: *update /home/john/Projects/Torn.Space/app.js:3412:16
     28  100.0%        LazyCompile: ~listOnTimeout internal/timers.js:484:25
      2    7.1%          LazyCompile: *processTimers internal/timers.js:464:25
      3    9.7%      LazyCompile: ~update /home/john/Projects/Torn.Space/app.js:3412:16
      3  100.0%        LazyCompile: ~listOnTimeout internal/timers.js:484:25
      1   33.3%          LazyCompile: *processTimers internal/timers.js:464:25
     24   10.7%    LazyCompile: *update /home/john/Projects/Torn.Space/app.js:3412:16
     24  100.0%      LazyCompile: ~listOnTimeout internal/timers.js:484:25
      3   12.5%        LazyCompile: *processTimers internal/timers.js:464:25
      1    4.2%        LazyCompile: ~processTimers internal/timers.js:464:25
     16    7.1%    LazyCompile: *Base.self.move /home/john/Projects/Torn.Space/app.js:2076:22
     15   93.8%      LazyCompile: *Base.self.tick /home/john/Projects/Torn.Space/app.js:2051:22
     13   86.7%        LazyCompile: *update /home/john/Projects/Torn.Space/app.js:3412:16
     13  100.0%          LazyCompile: ~listOnTimeout internal/timers.js:484:25
      2   13.3%        LazyCompile: ~update /home/john/Projects/Torn.Space/app.js:3412:16
      2  100.0%          LazyCompile: ~listOnTimeout internal/timers.js:484:25
      1   50.0%            LazyCompile: ~processTimers internal/timers.js:464:25
      1   50.0%            LazyCompile: *processTimers internal/timers.js:464:25
      1    6.3%      LazyCompile: ~Base.self.tick /home/john/Projects/Torn.Space/app.js:2051:22
      1  100.0%        LazyCompile: *update /home/john/Projects/Torn.Space/app.js:3412:16
      1  100.0%          LazyCompile: ~listOnTimeout internal/timers.js:484:25
      1  100.0%            LazyCompile: *processTimers internal/timers.js:464:25
      6    2.7%    LazyCompile: *Bullet.self.move /home/john/Projects/Torn.Space/app.js:1695:22
      6  100.0%      LazyCompile: ~Bullet.self.tick /home/john/Projects/Torn.Space/app.js:1676:22
      6  100.0%        LazyCompile: *update /home/john/Projects/Torn.Space/app.js:3412:16
      6  100.0%          LazyCompile: ~listOnTimeout internal/timers.js:484:25
      4    1.8%    LazyCompile: *Planet.self.tick /home/john/Projects/Torn.Space/app.js:2015:22
      4  100.0%      LazyCompile: *update /home/john/Projects/Torn.Space/app.js:3412:16
      4  100.0%        LazyCompile: ~listOnTimeout internal/timers.js:484:25

    135    2.7%  void std::__introsort_loop<v8::base::AtomicElement<v8::internal::Smi*>*, long, __gnu_cxx::__ops::_Iter_comp_iter<v8::internal::EnumIndexComparator<v8::internal::NameDictionary> > >(v8::base::AtomicElement<v8::internal::Smi*>*, v8::base::AtomicElement<v8::internal::Smi*>*, long, __gnu_cxx::__ops::_Iter_comp_iter<v8::internal::EnumIndexComparator<v8::internal::NameDictionary> >)
    128   94.8%    v8::internal::Runtime_ForInEnumerate(int, v8::internal::Object**, v8::internal::Isolate*)
     46   35.9%      LazyCompile: *Bullet.self.move /home/john/Projects/Torn.Space/app.js:1695:22
     46  100.0%        LazyCompile: ~Bullet.self.tick /home/john/Projects/Torn.Space/app.js:1676:22
     38   82.6%          LazyCompile: *update /home/john/Projects/Torn.Space/app.js:3412:16
     38  100.0%            LazyCompile: ~listOnTimeout internal/timers.js:484:25
      8   17.4%          LazyCompile: ~update /home/john/Projects/Torn.Space/app.js:3412:16
      8  100.0%            LazyCompile: ~listOnTimeout internal/timers.js:484:25
     43   33.6%      LazyCompile: *update /home/john/Projects/Torn.Space/app.js:3412:16
     43  100.0%        LazyCompile: ~listOnTimeout internal/timers.js:484:25
     14   32.6%          LazyCompile: *processTimers internal/timers.js:464:25
     14   10.9%      LazyCompile: *Player.self.botPlay /home/john/Projects/Torn.Space/app.js:727:25
     13   92.9%        LazyCompile: *Player.self.move /home/john/Projects/Torn.Space/app.js:525:22
     11   84.6%          LazyCompile: *Player.self.tick /home/john/Projects/Torn.Space/app.js:308:22
     10   90.9%            LazyCompile: *update /home/john/Projects/Torn.Space/app.js:3412:16
      1    9.1%            LazyCompile: ~update /home/john/Projects/Torn.Space/app.js:3412:16
      2   15.4%          LazyCompile: ~Player.self.tick /home/john/Projects/Torn.Space/app.js:308:22
      2  100.0%            LazyCompile: *update /home/john/Projects/Torn.Space/app.js:3412:16
      1    7.1%        LazyCompile: ~Player.self.move /home/john/Projects/Torn.Space/app.js:525:22
      1  100.0%          LazyCompile: *Player.self.tick /home/john/Projects/Torn.Space/app.js:308:22
      1  100.0%            LazyCompile: *update /home/john/Projects/Torn.Space/app.js:3412:16
      9    7.0%      LazyCompile: ~update /home/john/Projects/Torn.Space/app.js:3412:16
      9  100.0%        LazyCompile: ~listOnTimeout internal/timers.js:484:25
      6   66.7%          LazyCompile: *processTimers internal/timers.js:464:25
      1   11.1%          LazyCompile: ~processTimers internal/timers.js:464:25
      4    3.1%      LazyCompile: ~Bullet.self.tick /home/john/Projects/Torn.Space/app.js:1676:22
      2   50.0%        LazyCompile: ~update /home/john/Projects/Torn.Space/app.js:3412:16
      2  100.0%          LazyCompile: ~listOnTimeout internal/timers.js:484:25
      2   50.0%        LazyCompile: *update /home/john/Projects/Torn.Space/app.js:3412:16
      2  100.0%          LazyCompile: ~listOnTimeout internal/timers.js:484:25
      4    3.1%      LazyCompile: *Base.self.move /home/john/Projects/Torn.Space/app.js:2076:22
      4  100.0%        LazyCompile: *Base.self.tick /home/john/Projects/Torn.Space/app.js:2051:22
      3   75.0%          LazyCompile: *update /home/john/Projects/Torn.Space/app.js:3412:16
      3  100.0%            LazyCompile: ~listOnTimeout internal/timers.js:484:25
      1   25.0%          LazyCompile: ~update /home/john/Projects/Torn.Space/app.js:3412:16
      1  100.0%            LazyCompile: ~listOnTimeout internal/timers.js:484:25
      3    2.3%      LazyCompile: ~Bullet.self.move /home/john/Projects/Torn.Space/app.js:1695:22
      3  100.0%        LazyCompile: ~Bullet.self.tick /home/john/Projects/Torn.Space/app.js:1676:22
      3  100.0%          LazyCompile: ~update /home/john/Projects/Torn.Space/app.js:3412:16
      3  100.0%            LazyCompile: ~listOnTimeout internal/timers.js:484:25
      3    2.3%      LazyCompile: *Planet.self.tick /home/john/Projects/Torn.Space/app.js:2015:22
      2   66.7%        LazyCompile: *update /home/john/Projects/Torn.Space/app.js:3412:16
      2  100.0%          LazyCompile: ~listOnTimeout internal/timers.js:484:25
      1   33.3%        LazyCompile: ~update /home/john/Projects/Torn.Space/app.js:3412:16
      1  100.0%          LazyCompile: ~listOnTimeout internal/timers.js:484:25
      7    5.2%    v8::internal::Runtime_ObjectKeys(int, v8::internal::Object**, v8::internal::Isolate*)
      7  100.0%      Builtin: ObjectKeys
      7  100.0%        LazyCompile: ~createAsteroid /home/john/Projects/Torn.Space/app.js:3365:24
      5   71.4%          LazyCompile: ~init /home/john/Projects/Torn.Space/app.js:3213:14
      5  100.0%            Eval: ~<anonymous> /home/john/Projects/Torn.Space/app.js:1:1
      2   28.6%          LazyCompile: ~Asteroid.self.die /home/john/Projects/Torn.Space/app.js:1947:21
      2  100.0%            LazyCompile: *Asteroid.self.tick /home/john/Projects/Torn.Space/app.js:1912:22

    130    2.6%  LazyCompile: ~update /home/john/Projects/Torn.Space/app.js:3412:16
    130  100.0%    LazyCompile: ~listOnTimeout internal/timers.js:484:25
     60   46.2%      LazyCompile: *processTimers internal/timers.js:464:25
     39   30.0%      LazyCompile: ~processTimers internal/timers.js:464:25

    121    2.4%  void node::StreamBase::JSMethod<&node::StreamBase::WriteBuffer>(v8::FunctionCallbackInfo<v8::Value> const&)
    121  100.0%    v8::internal::Builtin_HandleApiCall(int, v8::internal::Object**, v8::internal::Isolate*)
    121  100.0%      LazyCompile: ~handleWriteReq internal/stream_base_commons.js:24:24
    121  100.0%        LazyCompile: ~writeGeneric internal/stream_base_commons.js:121:22
    121  100.0%          LazyCompile: ~Socket._writeGeneric net.js:698:42
    121  100.0%            LazyCompile: ~Socket._write net.js:735:35

    113    2.2%  Builtin: ForInFilter
     31   27.4%    LazyCompile: *update /home/john/Projects/Torn.Space/app.js:3412:16
     31  100.0%      LazyCompile: ~listOnTimeout internal/timers.js:484:25
      6   19.4%        LazyCompile: *processTimers internal/timers.js:464:25
     25   22.1%    LazyCompile: *Player.self.botPlay /home/john/Projects/Torn.Space/app.js:727:25
     21   84.0%      LazyCompile: *Player.self.move /home/john/Projects/Torn.Space/app.js:525:22
     18   85.7%        LazyCompile: *Player.self.tick /home/john/Projects/Torn.Space/app.js:308:22
     18  100.0%          LazyCompile: *update /home/john/Projects/Torn.Space/app.js:3412:16
     18  100.0%            LazyCompile: ~listOnTimeout internal/timers.js:484:25
      3   14.3%        LazyCompile: ~Player.self.tick /home/john/Projects/Torn.Space/app.js:308:22
      2   66.7%          LazyCompile: ~update /home/john/Projects/Torn.Space/app.js:3412:16
      2  100.0%            LazyCompile: ~listOnTimeout internal/timers.js:484:25
      1   33.3%          LazyCompile: *update /home/john/Projects/Torn.Space/app.js:3412:16
      1  100.0%            LazyCompile: ~listOnTimeout internal/timers.js:484:25
      4   16.0%      LazyCompile: ~Player.self.move /home/john/Projects/Torn.Space/app.js:525:22
      4  100.0%        LazyCompile: *Player.self.tick /home/john/Projects/Torn.Space/app.js:308:22
      4  100.0%          LazyCompile: *update /home/john/Projects/Torn.Space/app.js:3412:16
      4  100.0%            LazyCompile: ~listOnTimeout internal/timers.js:484:25
     21   18.6%    LazyCompile: *Bullet.self.move /home/john/Projects/Torn.Space/app.js:1695:22
     21  100.0%      LazyCompile: ~Bullet.self.tick /home/john/Projects/Torn.Space/app.js:1676:22
     16   76.2%        LazyCompile: *update /home/john/Projects/Torn.Space/app.js:3412:16
     16  100.0%          LazyCompile: ~listOnTimeout internal/timers.js:484:25
      5   23.8%        LazyCompile: ~update /home/john/Projects/Torn.Space/app.js:3412:16
      5  100.0%          LazyCompile: ~listOnTimeout internal/timers.js:484:25
      3   60.0%            LazyCompile: ~processTimers internal/timers.js:464:25
      9    8.0%    LazyCompile: ~update /home/john/Projects/Torn.Space/app.js:3412:16
      9  100.0%      LazyCompile: ~listOnTimeout internal/timers.js:484:25
      3   33.3%        LazyCompile: ~processTimers internal/timers.js:464:25
      2   22.2%        LazyCompile: *processTimers internal/timers.js:464:25
      9    8.0%    LazyCompile: *Base.self.move /home/john/Projects/Torn.Space/app.js:2076:22
      8   88.9%      LazyCompile: *Base.self.tick /home/john/Projects/Torn.Space/app.js:2051:22
      7   87.5%        LazyCompile: *update /home/john/Projects/Torn.Space/app.js:3412:16
      7  100.0%          LazyCompile: ~listOnTimeout internal/timers.js:484:25
      1   12.5%        LazyCompile: ~update /home/john/Projects/Torn.Space/app.js:3412:16
      1  100.0%          LazyCompile: ~listOnTimeout internal/timers.js:484:25
      1  100.0%            LazyCompile: ~processTimers internal/timers.js:464:25
      1   11.1%      LazyCompile: ~Base.self.tick /home/john/Projects/Torn.Space/app.js:2051:22
      1  100.0%        LazyCompile: *update /home/john/Projects/Torn.Space/app.js:3412:16
      1  100.0%          LazyCompile: ~listOnTimeout internal/timers.js:484:25
      1  100.0%            LazyCompile: *processTimers internal/timers.js:464:25
      4    3.5%    LazyCompile: *Planet.self.tick /home/john/Projects/Torn.Space/app.js:2015:22
      3   75.0%      LazyCompile: *update /home/john/Projects/Torn.Space/app.js:3412:16
      3  100.0%        LazyCompile: ~listOnTimeout internal/timers.js:484:25
      1   25.0%      LazyCompile: ~update /home/john/Projects/Torn.Space/app.js:3412:16
      1  100.0%        LazyCompile: ~listOnTimeout internal/timers.js:484:25
      1  100.0%          LazyCompile: ~processTimers internal/timers.js:464:25
      3    2.7%    LazyCompile: ~Vortex.self.move /home/john/Projects/Torn.Space/app.js:2219:22
      3  100.0%      LazyCompile: ~Vortex.self.tick /home/john/Projects/Torn.Space/app.js:2211:22
      2   66.7%        LazyCompile: *update /home/john/Projects/Torn.Space/app.js:3412:16
      2  100.0%          LazyCompile: ~listOnTimeout internal/timers.js:484:25
      2  100.0%            LazyCompile: *processTimers internal/timers.js:464:25
      1   33.3%        LazyCompile: ~update /home/john/Projects/Torn.Space/app.js:3412:16
      1  100.0%          LazyCompile: ~listOnTimeout internal/timers.js:484:25
      1  100.0%            LazyCompile: *processTimers internal/timers.js:464:25
      3    2.7%    LazyCompile: ~Bullet.self.tick /home/john/Projects/Torn.Space/app.js:1676:22
      2   66.7%      LazyCompile: *update /home/john/Projects/Torn.Space/app.js:3412:16
      2  100.0%        LazyCompile: ~listOnTimeout internal/timers.js:484:25
      1   33.3%      LazyCompile: ~update /home/john/Projects/Torn.Space/app.js:3412:16
      1  100.0%        LazyCompile: ~listOnTimeout internal/timers.js:484:25
      3    2.7%    LazyCompile: ~Bullet.self.move /home/john/Projects/Torn.Space/app.js:1695:22
      3  100.0%      LazyCompile: ~Bullet.self.tick /home/john/Projects/Torn.Space/app.js:1676:22
      3  100.0%        LazyCompile: ~update /home/john/Projects/Torn.Space/app.js:3412:16
      3  100.0%          LazyCompile: ~listOnTimeout internal/timers.js:484:25
      3    2.7%    LazyCompile: *Vortex.self.move /home/john/Projects/Torn.Space/app.js:2219:22
      3  100.0%      LazyCompile: ~Vortex.self.tick /home/john/Projects/Torn.Space/app.js:2211:22
      2   66.7%        LazyCompile: *update /home/john/Projects/Torn.Space/app.js:3412:16
      2  100.0%          LazyCompile: ~listOnTimeout internal/timers.js:484:25
      1   33.3%        LazyCompile: ~update /home/john/Projects/Torn.Space/app.js:3412:16
      1  100.0%          LazyCompile: ~listOnTimeout internal/timers.js:484:25
      2    1.8%    LazyCompile: ~Player.self.botPlay /home/john/Projects/Torn.Space/app.js:727:25
      2  100.0%      LazyCompile: *Player.self.move /home/john/Projects/Torn.Space/app.js:525:22
      2  100.0%        LazyCompile: ~Player.self.tick /home/john/Projects/Torn.Space/app.js:308:22
      1   50.0%          LazyCompile: ~update /home/john/Projects/Torn.Space/app.js:3412:16
      1  100.0%            LazyCompile: ~listOnTimeout internal/timers.js:484:25
      1   50.0%          LazyCompile: *update /home/john/Projects/Torn.Space/app.js:3412:16
      1  100.0%            LazyCompile: ~listOnTimeout internal/timers.js:484:25

     92    1.8%  LazyCompile: *update /home/john/Projects/Torn.Space/app.js:3412:16
     91   98.9%    LazyCompile: ~listOnTimeout internal/timers.js:484:25
     23   25.3%      LazyCompile: *processTimers internal/timers.js:464:25
      1    1.1%      LazyCompile: ~processTimers internal/timers.js:464:25
      1    1.1%    LazyCompile: ~Bullet.self.tick /home/john/Projects/Torn.Space/app.js:1676:22
      1  100.0%      LazyCompile: ~update /home/john/Projects/Torn.Space/app.js:3412:16
      1  100.0%        LazyCompile: ~listOnTimeout internal/timers.js:484:25

     84    1.7%  Builtin: StoreIC
     17   20.2%    LazyCompile: ~update /home/john/Projects/Torn.Space/app.js:3412:16
     17  100.0%      LazyCompile: ~listOnTimeout internal/timers.js:484:25
     10   58.8%        LazyCompile: *processTimers internal/timers.js:464:25
      3   17.6%        LazyCompile: ~processTimers internal/timers.js:464:25
     12   14.3%    LazyCompile: *Player.self.botPlay /home/john/Projects/Torn.Space/app.js:727:25
     12  100.0%      LazyCompile: *Player.self.move /home/john/Projects/Torn.Space/app.js:525:22
      9   75.0%        LazyCompile: *Player.self.tick /home/john/Projects/Torn.Space/app.js:308:22
